datetime,temperature,regulator,error,inAuto,ready,lowerPower,upperPower
16:32:46,55.38,0.00,-55.38,0,0,30,0
16:32:56,55.71,0.00,-55.71,0,0,30,0
16:33:06,55.83,0.00,-55.83,0,0,30,0
16:33:16,55.76,0.00,-55.76,0,0,30,0
16:33:27,56.06,0.00,-56.06,0,0,30,0
16:33:38,56.43,0.00,-56.43,0,0,30,0
16:33:48,56.53,0.00,-56.53,0,0,30,0
16:33:58,56.66,0.00,-56.66,0,0,30,0
16:34:08,56.91,0.00,-56.91,0,0,30,0
16:34:18,57.13,0.00,-57.13,0,0,30,0
16:34:30,57.01,0.00,-57.01,0,0,30,0
16:34:40,57.53,0.00,-57.53,0,0,30,0
16:34:50,57.53,0.00,-57.53,0,0,30,0
16:35:01,57.76,0.00,-57.76,0,0,30,0
16:35:11,58.01,0.00,-58.01,0,0,30,0
16:35:21,58.26,0.00,-58.26,0,0,30,0
16:35:31,58.53,0.00,-58.53,0,0,30,0
16:35:41,58.56,0.00,-58.56,0,0,30,0
16:35:51,58.86,0.00,-58.86,0,0,30,0
16:36:03,58.73,0.00,-58.73,0,0,30,0
16:36:13,58.96,0.00,-58.96,0,0,30,0
16:36:23,59.16,0.00,-59.16,0,0,30,0
16:36:33,59.48,0.00,-59.48,0,0,30,0
16:36:43,59.60,0.00,-59.60,0,0,30,0
16:36:54,59.63,0.00,-59.63,0,0,30,0
16:37:04,59.80,0.00,-59.80,0,0,30,0
16:37:14,60.23,0.00,-60.23,0,0,30,0
16:37:25,60.25,0.00,-60.25,0,0,30,0
16:37:35,60.40,0.00,-60.40,0,0,30,0
16:37:45,60.83,0.00,-60.83,0,0,30,0
16:37:56,60.80,0.00,-60.80,0,0,30,0
16:38:06,60.93,0.00,-60.93,0,0,30,0
16:38:17,61.08,0.00,-61.08,0,0,30,0
16:38:27,61.25,0.00,-61.25,0,0,30,0
16:38:37,61.30,0.00,-61.30,0,0,30,0
16:38:47,61.73,0.00,-61.73,0,0,30,0
16:38:57,61.83,0.00,-61.83,0,0,30,0
16:39:08,62.08,0.00,-62.08,0,0,30,0
16:39:18,61.90,0.00,-61.90,0,0,30,0
16:39:29,62.18,0.00,-62.18,0,0,30,0
16:39:39,62.18,0.00,-62.18,0,0,30,0
16:39:49,62.78,0.00,-62.78,0,0,30,0
16:39:59,62.63,0.00,-62.63,0,0,30,0
16:40:09,63.08,0.00,-63.08,0,0,30,0
16:40:20,63.05,0.00,-63.05,0,0,30,0
16:40:30,63.18,0.00,-63.18,0,0,30,0
16:40:40,63.20,0.00,-63.20,0,0,30,0
16:40:50,63.48,0.00,-63.48,0,0,30,0
16:41:00,63.68,0.00,-63.68,0,0,30,0
16:41:10,64.08,0.00,-64.08,0,0,30,0
16:41:20,63.95,0.00,-63.95,0,0,30,0
16:41:31,64.25,0.00,-64.25,0,0,30,0
16:41:41,64.33,0.00,-64.33,0,0,30,0
16:41:52,64.48,0.00,-64.48,0,0,30,0
16:42:02,64.65,0.00,-64.65,0,0,30,0
16:42:12,64.78,0.00,-64.78,0,0,30,0
16:42:22,64.78,0.00,-64.78,0,0,30,0
16:42:32,65.25,0.00,-65.25,0,0,30,0
16:42:43,65.30,0.00,-65.30,0,0,30,0
16:42:53,65.43,0.00,-65.43,0,0,30,0
16:43:03,65.80,0.00,-65.80,0,0,30,0
